p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality_name,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
christianbenteke,2017,55,538,2376.0,31,31,19304.0,255,1990-12-03,190.0,83.0,Belgium,Medium/Low,67.75,78.625,78.0,Forward,27,6488.0,84.0,77.23809523809524,91.33333333333333,28.0,22.991689750692522,2.5,2.0,1.0,1614.0,58.0
christianbenteke,2018,146,538,863.0,16,20,19304.0,255,1990-12-03,190.0,83.0,Belgium,Medium/Low,67.75,78.625,78.0,Forward,28,8864.0,115.0,77.07826086956521,82.25,28.75,22.991689750692522,2.5,2.0,1.0,2152.0,55.0
christianbenteke,2019,49,538,1347.0,24,27,19304.0,255,1990-12-03,190.0,83.0,Belgium,Medium/Low,67.75,78.625,78.0,Forward,29,9727.0,131.0,74.25190839694656,95.0,26.2,22.991689750692522,2.5,2.0,1.0,2690.0,146.0
christianbenteke,2020,14,538,1943.0,30,34,19304.0,255,1990-12-03,190.0,83.0,Belgium,Medium/Low,67.75,78.625,78.0,Forward,30,11074.0,155.0,71.44516129032257,87.33333333333333,25.833333333333332,22.991689750692522,2.5,2.0,1.0,3228.0,49.0
christianeriksen,2013,24,411,2063.0,25,28,19202.0,226,1992-02-14,179.625,74.125,Denmark,High/Medium,73.75,59.75,84.875,Midfielder,21,,,,,,22.973710501223024,3.5,3.0,,,
christianeriksen,2015,27,411,3070.0,35,35,19202.0,226,1992-02-14,179.625,74.125,Denmark,High/Medium,73.75,59.75,84.875,Midfielder,23,2063.0,25.0,82.52,24.0,25.0,22.973710501223024,3.5,3.0,0.0,411.0,24.0
christianeriksen,2018,28,411,2933.0,35,36,19202.0,226,1992-02-14,179.625,74.125,Denmark,High/Medium,73.75,59.75,84.875,Midfielder,26,5133.0,60.0,85.55,25.5,30.0,22.973710501223024,3.5,3.0,0.0,822.0,27.0
christianeriksen,2019,5,411,1185.0,20,23,19202.0,226,1992-02-14,179.625,74.125,Denmark,High/Medium,73.75,59.75,84.875,Midfielder,27,8066.0,95.0,84.90526315789474,26.333333333333332,31.666666666666668,22.973710501223024,3.5,3.0,0.0,1233.0,28.0
christianfuchs,2015,14,395,2865.0,32,34,9961.0,116,1986-04-07,186.57142857142858,86.85714285714286,Austria,Medium/Medium,59.42857142857143,73.42857142857143,74.42857142857143,Defender,29,,,,,,24.952569012380128,3.0,1.0,,,
christianfuchs,2017,9,395,2038.0,25,36,9961.0,116,1986-04-07,186.57142857142858,86.85714285714286,Austria,Medium/Medium,59.42857142857143,73.42857142857143,74.42857142857143,Defender,31,2865.0,32.0,89.53125,14.0,32.0,24.952569012380128,3.0,1.0,0.0,395.0,14.0
christianfuchs,2020,56,395,742.0,9,29,9961.0,116,1986-04-07,186.57142857142858,86.85714285714286,Austria,Medium/Medium,59.42857142857143,73.42857142857143,74.42857142857143,Defender,34,4903.0,57.0,86.01754385964912,11.5,28.5,24.952569012380128,3.0,1.0,0.0,790.0,9.0
christiankabasele,2016,52,85,823.0,16,22,7443.0,92,1991-02-24,187.625,84.0,Belgium,Medium/High,72.25,77.125,74.75,Defender,25,,,,,,23.86150738503889,3.5,1.0,,,
christiankabasele,2018,22,85,1740.0,21,31,7443.0,92,1991-02-24,187.625,84.0,Belgium,Medium/High,72.25,77.125,74.75,Defender,27,823.0,16.0,51.4375,52.0,16.0,23.86150738503889,3.5,1.0,1.0,85.0,52.0
christiankabasele,2019,11,85,2423.0,27,34,7443.0,92,1991-02-24,187.625,84.0,Belgium,Medium/High,72.25,77.125,74.75,Defender,28,2563.0,37.0,69.27027027027027,37.0,18.5,23.86150738503889,3.5,1.0,0.0,170.0,22.0
christianpulisic,2019,172,500,1798.0,25,29,3638.0,52,1998-09-18,175.5,69.0,United States,Medium/Medium,88.66666666666667,55.666666666666664,78.0,Midfielder,21,,,,,,22.40241556480873,3.0,3.0,,,
christianpulisic,2020,108,500,1840.0,27,29,3638.0,52,1998-09-18,175.5,69.0,United States,Medium/Medium,88.66666666666667,55.666666666666664,78.0,Midfielder,22,1798.0,25.0,71.92,172.0,25.0,22.40241556480873,3.0,3.0,1.0,500.0,172.0
christianwalton,2020,132,203,0.0,0,8,0.0,0,1995-11-09,195.0,74.14285714285714,England,Medium/Medium,,,67.0,Goalkeeper,25,,,,,,19.498450267681037,3.0,0.0,,,
christopherschindler,2018,17,282,3491.0,37,37,6970.0,74,1990-04-29,188.75,78.25,Germany,Medium/Medium,64.125,73.625,72.5,Defender,28,,,,,,21.963948949607474,3.0,1.0,,,
christophzimmermann,2019,177,311,1511.0,17,18,1511.0,17,1993-01-12,194.0,89.0,Germany,Medium/High,52.8,79.4,71.0,Defender,26,,,,,,23.647571474120525,3.5,1.0,,,
chriswood,2017,78,245,1689.0,24,25,9993.0,137,1991-12-07,190.5,93.5,New Zealand,Medium/Medium,66.375,78.0,74.875,Forward,26,,,,,,25.764495973436393,3.0,2.0,,,
chriswood,2018,7,245,2706.0,38,38,9993.0,137,1991-12-07,190.5,93.5,New Zealand,Medium/Medium,66.375,78.0,74.875,Forward,27,1689.0,24.0,70.375,78.0,24.0,25.764495973436393,3.0,2.0,1.0,245.0,78.0
chriswood,2019,70,245,2553.0,32,32,9993.0,137,1991-12-07,190.5,93.5,New Zealand,Medium/Medium,66.375,78.0,74.875,Forward,28,4395.0,62.0,70.88709677419355,42.5,31.0,25.764495973436393,3.0,2.0,0.0,490.0,7.0
chriswood,2020,17,245,2865.0,33,33,9993.0,137,1991-12-07,190.5,93.5,New Zealand,Medium/Medium,66.375,78.0,74.875,Forward,29,6948.0,94.0,73.91489361702128,51.666666666666664,31.333333333333332,25.764495973436393,3.0,2.0,1.0,735.0,70.0
chubaakpom,2016,101,110,0.0,0,1,45.0,4,1995-10-09,184.125,74.125,England,Medium/Medium,84.875,66.0,66.75,Forward,21,,,,,,21.864481693335893,3.0,2.0,,,
ciaranclark,2011,42,530,1198.0,15,27,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,22,,,,,,23.575243119694672,3.0,1.0,,,
ciaranclark,2012,17,530,2675.0,29,30,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,23,1198.0,15.0,79.86666666666666,42.0,15.0,23.575243119694672,3.0,1.0,1.0,530.0,42.0
ciaranclark,2013,14,530,2281.0,27,36,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,24,3873.0,44.0,88.02272727272727,29.5,22.0,23.575243119694672,3.0,1.0,0.0,1060.0,17.0
ciaranclark,2014,50,530,2100.0,25,29,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,25,6154.0,71.0,86.67605633802818,24.333333333333332,23.666666666666668,23.575243119694672,3.0,1.0,0.0,1590.0,14.0
ciaranclark,2017,31,530,1845.0,20,34,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,28,8254.0,96.0,85.97916666666667,30.75,24.0,23.575243119694672,3.0,1.0,1.0,2120.0,50.0
ciaranclark,2018,90,530,908.0,11,20,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,29,10099.0,116.0,87.0603448275862,30.8,23.2,23.575243119694672,3.0,1.0,1.0,2650.0,31.0
ciaranclark,2019,243,530,1243.0,14,18,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,30,11007.0,127.0,86.66929133858268,40.666666666666664,21.166666666666668,23.575243119694672,3.0,1.0,1.0,3180.0,90.0
ciaranclark,2020,43,530,1988.0,22,30,17512.0,201,1989-09-26,186.5,82.0,Republic of Ireland,Medium/Medium,58.25,74.5,75.5,Defender,31,12250.0,141.0,86.87943262411348,69.57142857142857,20.142857142857142,23.575243119694672,3.0,1.0,1.0,3710.0,243.0
claudiobravo,2016,57,579,2074.0,22,30,2634.0,29,1983-04-13,184.125,80.5,Chile,Medium/Medium,,,80.5,Goalkeeper,33,,,,,,23.744900860890922,3.0,0.0,,,
claudiobravo,2016,57,579,2074.0,22,30,2634.0,29,1997-03-13,170.2,70.6,Argentina,Medium/Medium,72.0,63.0,66.8,Goalkeeper,19,2074.0,22.0,94.27272727272727,57.0,22.0,24.37168686593915,3.0,0.0,1.0,579.0,57.0
claudiobravo,2018,264,579,0.0,0,2,2634.0,29,1983-04-13,184.125,80.5,Chile,Medium/Medium,,,80.5,Goalkeeper,35,4148.0,44.0,94.27272727272727,57.0,22.0,23.744900860890922,3.0,0.0,1.0,1158.0,57.0
claudiobravo,2018,264,579,0.0,0,2,2634.0,29,1997-03-13,170.2,70.6,Argentina,Medium/Medium,72.0,63.0,66.8,Goalkeeper,21,4148.0,44.0,94.27272727272727,126.0,14.666666666666666,24.37168686593915,3.0,0.0,1.0,1737.0,264.0
claudioyacob,2012,49,80,2593.0,30,30,12571.0,160,1987-07-18,181.0,73.0,Argentina,Medium/High,47.714285714285715,74.0,75.28571428571429,Midfielder,25,,,,,,22.282592106468055,3.5,3.0,,,
claudioyacob,2013,16,80,1936.0,27,33,12571.0,160,1987-07-18,181.0,73.0,Argentina,Medium/High,47.714285714285715,74.0,75.28571428571429,Midfielder,26,2593.0,30.0,86.43333333333334,49.0,30.0,22.282592106468055,3.5,3.0,1.0,80.0,49.0
colepalmer,2020,19,112,0.0,0,6,0.0,0,2002-05-06,189.0,74.0,England,Medium/Medium,77.0,54.0,64.0,Midfielder,18,,,,,,20.71610537219003,3.0,3.0,,,
collinquaner,2017,41,404,1376.0,26,31,1423.0,28,1991-06-18,190.83333333333334,79.33333333333333,Germany,Medium/Medium,78.0,71.5,66.16666666666667,Forward,26,,,,,,21.78448160790221,3.0,2.0,,,
collinquaner,2018,36,404,47.0,2,4,1423.0,28,1991-06-18,190.83333333333334,79.33333333333333,Germany,Medium/Medium,78.0,71.5,66.16666666666667,Forward,27,1376.0,26.0,52.92307692307692,41.0,26.0,21.78448160790221,3.0,2.0,1.0,404.0,41.0
connorwickham,2011,34,1179,584.0,16,22,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,18,,,,,,24.865269952220693,3.5,2.0,,,
connorwickham,2014,3,1179,2903.0,36,36,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,21,584.0,16.0,36.5,34.0,16.0,24.865269952220693,3.5,2.0,1.0,1179.0,34.0
connorwickham,2015,88,1179,1382.0,21,21,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,22,3487.0,52.0,67.0576923076923,18.5,26.0,24.865269952220693,3.5,2.0,0.0,2358.0,3.0
connorwickham,2016,470,1179,441.0,8,11,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,23,4869.0,73.0,66.6986301369863,41.666666666666664,24.333333333333332,24.865269952220693,3.5,2.0,1.0,3537.0,88.0
connorwickham,2018,160,1179,91.0,6,10,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,25,5310.0,81.0,65.55555555555556,148.75,20.25,24.865269952220693,3.5,2.0,1.0,4716.0,470.0
connorwickham,2019,52,1179,120.0,6,13,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,26,5401.0,87.0,62.08045977011494,151.0,17.4,24.865269952220693,3.5,2.0,1.0,5895.0,160.0
connorwickham,2020,171,1179,0.0,0,3,6930.0,120,1993-03-31,190.25,90.0,England,High/Medium,59.875,73.125,71.0,Forward,27,5521.0,93.0,59.365591397849464,134.5,15.5,24.865269952220693,3.5,2.0,1.0,7074.0,52.0
conorhourihane,2020,13,13,232.0,4,15,1837.0,31,1991-02-02,180.75,63.0,Republic of Ireland,High/High,66.75,74.75,71.125,Midfielder,29,,,,,,19.283414541760642,4.0,3.0,,,
conormcaleny,2013,304,304,0.0,0,1,25.0,2,1992-08-12,175.75,66.0,England,Medium/Low,74.0,49.0,63.0,Forward,21,,,,,,21.367478131721597,2.5,2.0,,,
conortownsend,2020,69,91,2355.0,25,27,2355.0,25,1993-03-04,183.0,73.0,England,Medium/Medium,69.25,65.125,66.625,Defender,27,,,,,,21.798202394816204,3.0,1.0,,,
costelpantilimon,2014,61,121,2660.0,28,37,5031.0,54,1987-02-01,203.0,98.0,Romania,Medium/Medium,,,74.0,,27,,,,,,23.78121284185494,3.0,,,,
costelpantilimon,2016,27,121,91.0,2,33,5031.0,54,1987-02-01,203.0,98.0,Romania,Medium/Medium,,,74.0,,29,2660.0,28.0,95.0,61.0,28.0,23.78121284185494,3.0,,1.0,121.0,61.0
costelpantilimon,2017,14,121,0.0,0,3,5031.0,54,1987-02-01,203.0,98.0,Romania,Medium/Medium,,,74.0,,30,2751.0,30.0,91.7,44.0,15.0,23.78121284185494,3.0,,0.0,242.0,27.0
craigcathcart,2016,82,324,1226.0,15,20,13361.0,152,1989-02-06,189.25,79.25,Northern Ireland,Medium/Medium,50.875,71.375,72.375,Defender,27,,,,,,22.127252643316712,3.0,1.0,,,
craigcathcart,2017,211,324,525.0,7,9,13361.0,152,1989-02-06,189.25,79.25,Northern Ireland,Medium/Medium,50.875,71.375,72.375,Defender,28,1226.0,15.0,81.73333333333333,82.0,15.0,22.127252643316712,3.0,1.0,1.0,324.0,82.0
craigcathcart,2019,31,324,2625.0,29,36,13361.0,152,1989-02-06,189.25,79.25,Northern Ireland,Medium/Medium,50.875,71.375,72.375,Defender,30,1751.0,22.0,79.5909090909091,146.5,11.0,22.127252643316712,3.0,1.0,1.0,648.0,211.0
craigdawson,2017,66,85,2639.0,28,29,18703.0,204,1990-05-06,188.0,82.625,England,Medium/Medium,62.875,74.5,72.25,Defender,27,,,,,,23.377376641014035,3.0,1.0,,,
craigdawson,2019,19,85,2545.0,29,34,18703.0,204,1990-05-06,188.0,82.625,England,Medium/Medium,62.875,74.5,72.25,Defender,29,2639.0,28.0,94.25,66.0,28.0,23.377376641014035,3.0,1.0,1.0,85.0,66.0
craiggardner,2007,23,23,1412.0,23,29,17807.0,260,1986-11-25,176.0,81.16666666666667,England,High/Medium,53.5,78.0,72.83333333333333,Defender,21,,,,,,26.20308195592287,3.5,1.0,,,
cucomartina,2017,16,121,1931.0,21,35,3711.0,45,1989-09-25,184.0,74.5,Curacao,Medium/Medium,70.16666666666667,73.66666666666667,70.0,Defender,28,,,,,,22.004962192816635,3.0,1.0,,,
curtisdavies,2007,153,846,866.0,12,23,15328.0,172,1985-03-15,188.0,85.75,England,Medium/Medium,60.5,73.25,74.625,Defender,22,,,,,,24.261543684925307,3.0,1.0,,,
curtisdavies,2009,159,846,190.0,2,7,15328.0,172,1985-03-15,188.0,85.75,England,Medium/Medium,60.5,73.25,74.625,Defender,24,866.0,12.0,72.16666666666667,153.0,12.0,24.261543684925307,3.0,1.0,1.0,846.0,153.0
curtisdavies,2014,88,846,1904.0,21,30,15328.0,172,1985-03-15,188.0,85.75,England,Medium/Medium,60.5,73.25,74.625,Defender,29,1056.0,14.0,75.42857142857143,156.0,7.0,24.261543684925307,3.0,1.0,1.0,1692.0,159.0
curtisdavies,2016,58,846,2242.0,26,28,15328.0,172,1985-03-15,188.0,85.75,England,Medium/Medium,60.5,73.25,74.625,Defender,31,2960.0,35.0,84.57142857142857,133.33333333333334,11.666666666666666,24.261543684925307,3.0,1.0,1.0,2538.0,88.0
dalestephens,2018,34,95,2683.0,30,31,9060.0,106,1989-06-12,185.0,73.625,England,Medium/High,60.25,73.75,72.5,Midfielder,29,,,,,,21.51205259313367,3.5,3.0,,,
dalestephens,2019,26,95,2674.0,33,35,9060.0,106,1989-06-12,185.0,73.625,England,Medium/High,60.25,73.75,72.5,Midfielder,30,2683.0,30.0,89.43333333333334,34.0,30.0,21.51205259313367,3.5,3.0,1.0,95.0,34.0
dalestephens,2020,35,95,283.0,7,27,9060.0,106,1989-06-12,185.0,73.625,England,Medium/High,60.25,73.75,72.5,Midfielder,31,5357.0,63.0,85.03174603174604,30.0,31.5,21.51205259313367,3.5,3.0,0.0,190.0,26.0
daleyblind,2014,65,318,2286.0,25,25,7884.0,90,1990-03-09,180.0,72.0,Netherlands,High/Medium,57.375,75.125,80.75,Defender,24,,,,,,22.22222222222222,3.5,1.0,,,
daleyblind,2017,89,318,387.0,7,18,7884.0,90,1990-03-09,180.0,72.0,Netherlands,High/Medium,57.375,75.125,80.75,Defender,27,2286.0,25.0,91.44,65.0,25.0,22.22222222222222,3.5,1.0,1.0,318.0,65.0
damiendelaney,2015,24,24,3040.0,32,34,11947.0,138,1981-07-20,191.0,89.0,Republic of Ireland,Medium/Medium,40.2,78.2,72.6,Defender,34,,,,,,24.39626106740495,3.0,1.0,,,
danburn,2019,38,117,3041.0,34,34,5865.0,70,1992-05-09,198.75,87.0,England,Low/Medium,42.875,78.125,70.625,Defender,27,,,,,,22.024445235552392,2.5,1.0,,,
dangosling,2008,46,864,626.0,11,28,11077.0,183,1990-02-01,183.0,79.0,England,Medium/Medium,59.0,68.875,72.625,Midfielder,18,,,,,,23.589835468362743,3.0,3.0,,,
dangosling,2009,287,864,386.0,11,21,11077.0,183,1990-02-01,183.0,79.0,England,Medium/Medium,59.0,68.875,72.625,Midfielder,19,626.0,11.0,56.90909090909091,46.0,11.0,23.589835468362743,3.0,3.0,1.0,864.0,46.0
dangosling,2010,131,864,4.0,1,1,11077.0,183,1990-02-01,183.0,79.0,England,Medium/Medium,59.0,68.875,72.625,Midfielder,20,1012.0,22.0,46.0,166.5,11.0,23.589835468362743,3.0,3.0,1.0,1728.0,287.0
dangosling,2012,134,864,50.0,2,8,11077.0,183,1990-02-01,183.0,79.0,England,Medium/Medium,59.0,68.875,72.625,Midfielder,22,1016.0,23.0,44.17391304347826,154.66666666666666,7.666666666666667,23.589835468362743,3.0,3.0,1.0,2592.0,131.0
dangosling,2018,72,864,1843.0,25,26,11077.0,183,1990-02-01,183.0,79.0,England,Medium/Medium,59.0,68.875,72.625,Midfielder,28,1066.0,25.0,42.64,149.5,6.25,23.589835468362743,3.0,3.0,1.0,3456.0,134.0
dangosling,2019,194,864,1345.0,24,27,11077.0,183,1990-02-01,183.0,79.0,England,Medium/Medium,59.0,68.875,72.625,Midfielder,29,2909.0,50.0,58.18,134.0,10.0,23.589835468362743,3.0,3.0,1.0,4320.0,72.0
danielamartey,2017,72,760,535.0,8,19,3889.0,58,1994-12-21,184.875,77.875,Ghana,Medium/High,72.375,81.25,73.0,Defender,23,,,,,,22.784614533603424,3.5,1.0,,,
danielamartey,2018,330,760,679.0,9,10,3889.0,58,1994-12-21,184.875,77.875,Ghana,Medium/High,72.375,81.25,73.0,Defender,24,535.0,8.0,66.875,72.0,8.0,22.784614533603424,3.5,1.0,1.0,760.0,72.0
danielamartey,2020,75,760,769.0,12,27,3889.0,58,1994-12-21,184.875,77.875,Ghana,Medium/High,72.375,81.25,73.0,Defender,26,1214.0,17.0,71.41176470588235,201.0,8.5,22.784614533603424,3.5,1.0,1.0,1520.0,330.0
danieljames,2019,19,65,2402.0,33,37,3359.0,48,1997-11-10,172.2,76.0,Wales,High/Medium,86.6,57.2,68.6,Midfielder,22,,,,,,25.62992279997464,3.5,3.0,,,
danieljames,2020,27,65,957.0,15,27,3359.0,48,1997-11-10,172.2,76.0,Wales,High/Medium,86.6,57.2,68.6,Midfielder,23,2402.0,33.0,72.78787878787878,19.0,33.0,25.62992279997464,3.5,3.0,0.0,65.0,19.0
danielsturridge,2008,30,819,504.0,16,20,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,19,,,,,,22.496894836489012,2.5,2.0,,,
danielsturridge,2012,45,819,1331.0,21,24,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,23,504.0,16.0,31.5,30.0,16.0,22.496894836489012,2.5,2.0,1.0,819.0,30.0
danielsturridge,2013,78,819,2361.0,29,29,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,24,1835.0,37.0,49.5945945945946,37.5,18.5,22.496894836489012,2.5,2.0,1.0,1638.0,45.0
danielsturridge,2014,266,819,800.0,12,12,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,25,4196.0,66.0,63.57575757575758,51.0,22.0,22.496894836489012,2.5,2.0,1.0,2457.0,78.0
danielsturridge,2015,66,819,1029.0,14,18,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,26,4996.0,78.0,64.05128205128206,104.75,19.5,22.496894836489012,2.5,2.0,1.0,3276.0,266.0
danielsturridge,2016,70,819,834.0,20,27,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,27,6025.0,92.0,65.48913043478261,97.0,18.4,22.496894836489012,2.5,2.0,1.0,4095.0,66.0
danielsturridge,2017,122,819,592.0,15,21,12126.0,218,1989-09-01,183.8,76.0,England,Medium/Low,83.6,68.2,82.4,Forward,28,6859.0,112.0,61.24107142857143,92.5,18.666666666666668,22.496894836489012,2.5,2.0,1.0,4914.0,70.0
dannydrinkwater,2016,7,453,2602.0,29,29,8257.0,104,1990-03-05,177.375,74.0,England,Medium/Medium,62.625,68.75,75.25,Midfielder,26,,,,,,23.52051912010612,3.0,3.0,,,
dannydrinkwater,2017,130,453,572.0,12,20,8257.0,104,1990-03-05,177.375,74.0,England,Medium/Medium,62.625,68.75,75.25,Midfielder,27,2602.0,29.0,89.72413793103448,7.0,29.0,23.52051912010612,3.0,3.0,0.0,453.0,7.0
dannydrinkwater,2018,127,453,0.0,0,1,8257.0,104,1990-03-05,177.375,74.0,England,Medium/Medium,62.625,68.75,75.25,Midfielder,28,3174.0,41.0,77.41463414634147,68.5,20.5,23.52051912010612,3.0,3.0,1.0,906.0,130.0
dannydrinkwater,2019,123,453,322.0,5,16,8257.0,104,1990-03-05,177.375,74.0,England,Medium/Medium,62.625,68.75,75.25,Midfielder,29,3174.0,41.0,77.41463414634147,88.0,13.666666666666666,23.52051912010612,3.0,3.0,1.0,1359.0,127.0
dannyings,2014,31,721,3158.0,35,35,10693.0,140,1992-07-23,178.0,73.0,England,High/High,81.25,68.625,76.625,Forward,22,,,,,,23.04002019946976,4.0,2.0,,,
dannyings,2015,210,721,360.0,6,9,10693.0,140,1992-07-23,178.0,73.0,England,High/High,81.25,68.625,76.625,Forward,23,3158.0,35.0,90.22857142857143,31.0,35.0,23.04002019946976,4.0,2.0,1.0,721.0,31.0
dannyings,2018,106,721,1696.0,24,26,10693.0,140,1992-07-23,178.0,73.0,England,High/High,81.25,68.625,76.625,Forward,26,3518.0,41.0,85.8048780487805,120.5,20.5,23.04002019946976,4.0,2.0,1.0,1442.0,210.0
dannyings,2020,61,721,2265.0,29,29,10693.0,140,1992-07-23,178.0,73.0,England,High/High,81.25,68.625,76.625,Forward,28,5214.0,65.0,80.21538461538462,115.66666666666667,21.666666666666668,23.04002019946976,4.0,2.0,1.0,2163.0,106.0
dannyrose,2013,95,479,2032.0,22,22,16072.0,194,1990-07-02,173.625,74.5,England,Medium/High,78.5,74.125,78.375,Defender,23,,,,,,24.713357704601773,3.5,1.0,,,
dannyrose,2013,95,479,2032.0,22,22,16072.0,194,1990-07-02,173.625,74.5,England,Medium/High,78.5,74.125,78.375,Midfielder,23,2032.0,22.0,92.36363636363636,95.0,22.0,24.713357704601773,3.5,3.0,1.0,479.0,95.0
dannyrose,2013,95,479,2032.0,22,22,16072.0,194,1993-12-10,173.0,70.75,England,High/Low,79.0,62.5,63.125,Defender,20,4064.0,44.0,92.36363636363636,95.0,22.0,23.639279628454005,3.0,1.0,1.0,958.0,95.0
dannyrose,2013,95,479,2032.0,22,22,16072.0,194,1993-12-10,173.0,70.75,England,High/Low,79.0,62.5,63.125,Midfielder,20,6096.0,66.0,92.36363636363636,95.0,22.0,23.639279628454005,3.0,3.0,1.0,1437.0,95.0
dannyrose,2013,95,479,2032.0,22,22,16072.0,194,1988-02-21,170.0,66.0,England,Medium/High,61.857142857142854,63.142857142857146,62.857142857142854,Defender,25,8128.0,88.0,92.36363636363636,95.0,22.0,22.837370242214536,3.5,1.0,1.0,1916.0,95.0
dannyrose,2013,95,479,2032.0,22,22,16072.0,194,1988-02-21,170.0,66.0,England,Medium/High,61.857142857142854,63.142857142857146,62.857142857142854,Midfielder,25,10160.0,110.0,92.36363636363636,95.0,22.0,22.837370242214536,3.5,3.0,1.0,2395.0,95.0
dannyrose,2014,14,479,2483.0,28,32,16072.0,194,1990-07-02,173.625,74.5,England,Medium/High,78.5,74.125,78.375,Defender,24,12192.0,132.0,92.36363636363636,95.0,22.0,24.713357704601773,3.5,1.0,1.0,2874.0,95.0
dannyrose,2014,14,479,2483.0,28,32,16072.0,194,1990-07-02,173.625,74.5,England,Medium/High,78.5,74.125,78.375,Midfielder,24,14675.0,160.0,91.71875,83.42857142857143,22.857142857142858,24.713357704601773,3.5,3.0,0.0,3353.0,14.0
dannyrose,2014,14,479,2483.0,28,32,16072.0,194,1993-12-10,173.0,70.75,England,High/Low,79.0,62.5,63.125,Defender,21,17158.0,188.0,91.26595744680851,74.75,23.5,23.639279628454005,3.0,1.0,0.0,3832.0,14.0
dannyrose,2014,14,479,2483.0,28,32,16072.0,194,1993-12-10,173.0,70.75,England,High/Low,79.0,62.5,63.125,Midfielder,21,19641.0,216.0,90.93055555555556,68.0,24.0,23.639279628454005,3.0,3.0,0.0,4311.0,14.0
dannyrose,2014,14,479,2483.0,28,32,16072.0,194,1988-02-21,170.0,66.0,England,Medium/High,61.857142857142854,63.142857142857146,62.857142857142854,Defender,26,22124.0,244.0,90.67213114754098,62.6,24.4,22.837370242214536,3.5,1.0,0.0,4790.0,14.0
dannyrose,2014,14,479,2483.0,28,32,16072.0,194,1988-02-21,170.0,66.0,England,Medium/High,61.857142857142854,63.142857142857146,62.857142857142854,Midfielder,26,24607.0,272.0,90.46691176470588,58.18181818181818,24.727272727272727,22.837370242214536,3.5,3.0,0.0,5269.0,14.0
dannyrose,2016,28,479,1608.0,18,18,16072.0,194,1990-07-02,173.625,74.5,England,Medium/High,78.5,74.125,78.375,Defender,26,27090.0,300.0,90.3,54.5,25.0,24.713357704601773,3.5,1.0,0.0,5748.0,14.0
dannyrose,2016,28,479,1608.0,18,18,16072.0,194,1990-07-02,173.625,74.5,England,Medium/High,78.5,74.125,78.375,Midfielder,26,28698.0,318.0,90.24528301886792,52.46153846153846,24.46153846153846,24.713357704601773,3.5,3.0,0.0,6227.0,28.0
